@relation aux
@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SaTime1 numeric
@attribute SaTime2 numeric
@attribute SaTime3 numeric
@attribute SaTime4 numeric
@attribute diffSaTime1 numeric
@attribute diffSaTime2 numeric
@attribute diffSaTime3 numeric
@attribute diffSaTime4 numeric
@attribute Sa numeric
@attribute class {'1','2'}
@data
-341,-39,-0.26,0.04,-0.3,-15,11,0.017,-0.3,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
206,-44,0.09,-0.12,-0.5,-15,21,0.007,0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
501,-27,0.22,0.04,-0.1,-15,8,0.004,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
547,-16,0.25,0.22,0.3,-15,-6,0.001,-2.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
354,-4,0.24,0.28,0.7,-14,-21,-0.002,0,-0.0012,-0.0011,-0.0011,-0.0011,-2e-04,0,0,0,-0.0011,'2'
-20,2,0.09,0.57,0.9,-14,-46,-0.016,-1.9,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,'2'
-609,-16,-0.24,0.25,0.7,-14,-17,-0.015,0.4,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,'2'
-746,-30,-0.4,-0.11,0.3,-15,-1,-0.015,3.5,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,'2'
-669,-41,-0.43,0.18,-0.2,-15,4,0.01,-1.9,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,0,-0.001,'2'
-576,-59,-0.15,-0.03,-0.7,-16,16,0.019,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
-226,-73,0.39,-0.08,-0.5,-15,20,0.026,-0.8,-6e-04,-5e-04,-5e-04,-5e-04,-2e-04,0,0,0,-5e-04,'2'
337,-54,-0.21,0.06,0.3,-15,4,-0.002,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
536,-25,0.13,0.06,0.1,-15,4,0.008,-0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
561,-19,0.17,0.14,0.2,-15,4,0.007,-0.6,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
-131,11,-0.03,0.22,1.2,-14,-14,-0.009,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'2'
-284,-5,-0.25,0.12,0.7,-14,-3,-0.005,0,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
-293,-7,-0.26,0.12,0.6,-14,-3,-0.004,0,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
-297,-8,-0.27,0.05,0.5,-14,-3,-0.004,0.4,-0.0012,-0.0011,-0.0011,-0.0011,-2e-04,0,0,0,-0.0011,'2'
-236,-14,-0.36,0.02,0.1,-15,9,-0.009,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
-219,-15,-0.37,0.03,0.1,-15,8,-0.009,-0.3,-0.0012,-0.0013,-0.0013,-0.0013,1e-04,0,0,0,-0.0013,'2'
-174,-17,-0.39,0.08,-0.3,-15,7,0,-0.3,-8e-04,-0.001,-0.001,-0.0011,1e-04,0,2e-04,0,-0.0011,'2'
293,-14,0.36,-0.02,-0.3,-15,12,0.017,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'2'
421,7,0.43,0.08,1.1,-14,1,-0.003,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-428,13,-0.21,0.29,2.1,-13,-23,-0.021,0,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
-627,4,-0.39,0.07,1.7,-13,-14,-0.017,3,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
-701,-12,-0.59,0.12,1.1,-14,-4,-0.013,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
-712,-24,-0.68,-0.09,0.4,-15,6,-0.008,2.8,-0.0011,-0.0013,-0.0013,-0.0013,2e-04,0,0,0,-0.0013,'1'
-339,-44,-0.36,-0.09,-0.9,-16,19,0.02,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
86,-48,0.04,-0.13,-1.2,-16,25,0.022,-0.6,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,0,-7e-04,'1'
234,-47,0.13,-0.1,-1.2,-16,24,0.009,-0.4,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
437,-41,0.19,0,-1,-16,15,0.003,-1.4,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
620,-27,0.22,0.01,-0.7,-16,8,0.001,0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
653,-9,0.26,0.1,-0.3,-15,-5,0.002,0.9,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
305,24,0.13,0.2,0.6,-14,-12,-0.006,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
-290,26,-0.04,0.34,0.8,-14,-26,-0.007,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
-424,7,-0.12,0.04,0.5,-14,4,-0.003,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-376,1,-0.13,-0.07,0.4,-15,9,-0.002,1.4,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,0,-0.001,'1'
150,-6,0.22,-0.1,0.5,-14,19,0.012,0,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
393,4,0.22,-0.04,0.9,-14,9,-0.005,0.7,-0.0012,-0.0011,-0.0011,-0.001,-2e-04,0,-2e-04,0,-0.001,'2'
463,12,0.07,0.08,1.1,-14,-2,-0.014,-0.6,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'2'
-390,23,-0.11,0.19,-0.4,-15,-10,0.002,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-373,3,0.01,0.08,-0.6,-16,3,0.004,-0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-208,-8,0.3,0,-0.4,-15,13,0.021,-0.9,-7e-04,-6e-04,-6e-04,-6e-04,-3e-04,0,0,0,-6e-04,'2'
-194,-16,-0.17,0.12,0.1,-15,-4,-0.02,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'1'
-12,-22,-0.59,0.02,-1.1,-16,10,-0.012,0.1,-0.0011,-0.0013,-0.0013,-0.0013,2e-04,0,0,0,-0.0013,'1'
66,-22,-0.57,0.05,-1.5,-16,9,0.014,-0.6,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
116,-21,-0.48,0.02,-1.9,-17,9,0.018,0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
154,-20,-0.41,0.03,-2,-17,10,0.018,0.3,-7e-04,-7e-04,-7e-04,-8e-04,0,0,1e-04,0,-8e-04,'2'
80,-15,0.14,0.21,-2.3,-17,-7,0.024,-0.6,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
83,-14,0.42,-0.06,-2,-17,16,0.023,2.4,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,0,-6e-04,'1'
318,-4,0.62,0.04,-0.5,-15,6,0.002,-0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
262,6,0.47,0.29,0.6,-14,-21,-0.024,-1.2,-0.0014,-0.0014,-0.0014,-0.0013,0,0,-2e-04,0,-0.0013,'2'
-195,7,-0.53,0.23,0.5,-14,-15,-0.031,-0.1,-0.0013,-0.0015,-0.0015,-0.0015,2e-04,0,1e-04,0,-0.0015,'2'
-302,4,-0.66,0.3,0,-15,-15,-0.014,-1.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'2'
-408,0,-0.71,0.23,-0.5,-15,-19,0.002,0.3,-9e-04,-0.001,-0.001,-0.001,1e-04,0,1e-04,0,-0.001,'2'
-535,-38,0.51,0.1,-1.3,-16,1,0.033,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'2'
-530,-42,0.64,0.11,-1.1,-16,1,0.031,-0.3,-7e-04,-7e-04,-7e-04,-4e-04,-2e-04,0,-4e-04,0,-4e-04,'1'
-558,-47,0.71,0.21,-0.7,-16,-12,0.007,-2.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,-1e-04,0,-8e-04,'2'
-634,-67,0.33,0.12,0.6,-14,-9,-0.031,1.4,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,'1'
-431,-91,-0.18,-0.22,0.7,-14,30,-0.014,1.4,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'1'
-310,-94,-0.23,-0.15,0.6,-14,29,-0.013,-1.1,-9e-04,-0.001,-0.001,-0.0012,1e-04,0,1e-04,0,-0.0012,'1'
677,-82,0.02,-0.16,0.2,-15,26,0.007,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
778,-35,0.03,0.13,0.4,-15,-6,-0.002,0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
-173,-2,-0.11,0.27,0.1,-15,-19,-0.003,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-415,-18,-0.11,0.15,-0.3,-15,-6,0.001,-0.2,-9e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,0,-9e-04,'1'
-429,-30,-0.03,0.11,-0.4,-15,2,0.005,-0.7,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
593,-26,0.3,-0.08,0.7,-14,17,0.002,-0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
583,2,0.14,0.18,1.3,-14,-9,-0.011,-0.5,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-370,13,-0.05,0.21,0.9,-14,-15,0.003,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
-500,-9,-0.02,0.1,0.8,-14,-3,0.001,0,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
418,-19,0.05,-0.02,0.2,-15,11,0.011,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
409,-4,0.23,0.13,0.5,-15,-9,0.007,1.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'2'
134,7,0.22,0.24,1,-14,-17,-0.004,0,-0.001,-9e-04,-9e-04,-9e-04,-2e-04,0,0,0,-9e-04,'2'
-334,5,0.09,0.34,1.2,-14,-32,-0.009,1.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-558,-2,0.03,-0.06,1.3,-14,-20,-0.006,5.7,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-335,-22,0.12,-0.08,1.3,-14,15,0.01,0.1,-6e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,0,-7e-04,'1'
196,-25,0.39,-0.19,1.9,-13,26,0.011,0.2,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,0,-6e-04,'1'
429,-20,0.33,-0.01,2.3,-13,14,-0.017,-2.6,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
534,-6,0.06,0.1,2.6,-12,-8,-0.019,-0.7,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
481,3,-0.16,0.21,2.6,-12,-11,-0.023,-2.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'2'
383,9,-0.33,0.25,2.4,-13,-14,-0.022,-1.3,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'2'
-337,11,-0.45,0.38,1.2,-14,-31,0.006,-0.8,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
-333,-11,-0.24,-0.06,0.2,-15,14,0.009,0.7,-6e-04,-6e-04,-6e-04,-8e-04,0,0,2e-04,0,-8e-04,'1'
134,-16,0.14,-0.16,0.1,-15,26,0.018,-0.5,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
469,-7,0.23,-0.1,0.5,-15,16,-0.002,0.6,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
595,1,0.21,0.14,0.7,-14,10,-0.004,-3.6,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
535,17,0.11,0.14,0.9,-14,-10,-0.01,0.6,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'2'
-103,35,-0.31,0.22,0.4,-15,-15,-0.008,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-109,30,-0.31,0.04,-0.2,-15,14,0.002,-1.8,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-105,28,-0.28,0.12,-0.8,-16,-8,0.002,1.4,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-297,-16,0.1,0.1,1.6,-13,-4,-0.012,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-104,-26,-0.35,-0.06,1.3,-14,12,-0.02,0.4,-9e-04,-0.001,-0.001,-0.0012,1e-04,0,2e-04,0,-0.0012,'1'
445,-18,-0.05,-0.1,0.6,-14,20,0.013,-0.1,-8e-04,-6e-04,-6e-04,-6e-04,-3e-04,0,0,0,-6e-04,'1'
623,-9,-0.04,-0.05,0.6,-14,15,-0.006,-0.7,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
755,11,-0.13,0.03,0.5,-14,1,-0.007,0.8,-0.0011,-0.001,-0.001,-0.001,-2e-04,0,0,0,-0.001,'1'
726,26,-0.24,0.2,0.3,-15,-15,-0.011,-1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'2'
699,29,-0.26,0.15,0.3,-15,-14,-0.011,0.8,-8e-04,-0.0011,-0.0011,-0.0011,3e-04,0,0,0,-0.0011,'1'
553,43,-0.14,0.19,-0.1,-15,-12,0.013,0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'2'
-155,55,0.25,0.37,0.1,-15,-32,0.012,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,0,-7e-04,'1'
-498,42,0.43,0.2,0.8,-14,-14,0.007,-0.7,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'2'
-620,33,0.41,0.24,1.2,-14,-15,-0.01,-1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-610,13,0.25,-0.06,1.8,-13,16,-0.011,-0.6,-0.001,-0.001,-0.001,-0.001,-2e-04,0,0,0,-0.001,'1'
-382,1,0.03,-0.1,2,-13,19,-0.018,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
9,-6,-0.26,-0.14,1.8,-13,23,-0.015,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
257,-3,-0.34,-0.04,1.4,-14,14,-0.003,-1.5,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
382,3,-0.36,0.2,1.1,-14,6,-0.004,-3.6,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
134,15,-0.35,0.22,0.2,-15,-14,0.002,-0.3,-8e-04,-8e-04,-8e-04,-9e-04,0,0,1e-04,0,-9e-04,'1'
-115,15,-0.13,0.2,-0.4,-15,-12,0.01,0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'2'
-276,10,-0.05,0.21,-0.5,-15,-14,0.003,0,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-264,-3,-0.02,0.04,-0.6,-15,5,0.001,0.5,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-253,-4,-0.01,0.04,-0.6,-15,6,0.001,0.4,-8e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,0,-9e-04,'1'
-114,-18,0.53,0.07,0.8,-14,2,0.008,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,0,-7e-04,'1'
-204,-22,0.43,0.13,1.7,-13,-9,-0.011,0.6,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
504,-11,-0.36,-0.01,0.3,-15,10,0.001,0,-8e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,0,-9e-04,'1'
566,12,-0.17,0.1,-0.5,-15,0,0.008,-0.3,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'2'
451,26,-0.09,0.19,-0.6,-16,-16,0.004,1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
424,28,-0.08,0.19,-0.7,-16,-14,0.004,1.1,-8e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,0,-9e-04,'2'
47,38,0.26,0.25,-0.5,-15,-18,0.015,-0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
14,38,0.29,0.25,-0.4,-15,-18,0.015,0,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,0,-6e-04,'2'
-191,36,0.26,0.24,0.1,-15,-17,-0.009,-0.5,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-423,24,0.09,0.16,0.5,-15,-10,-0.009,0.2,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,0,-0.001,'1'
-482,16,0.1,-0.06,0.5,-14,1,0.009,2.5,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
-453,13,0.13,-0.02,0.6,-14,10,0.008,1.2,-0.001,-9e-04,-9e-04,-7e-04,-2e-04,0,-3e-04,0,-7e-04,'1'
-159,-3,-0.31,-0.04,0.4,-15,13,-0.017,0.2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'1'
-108,-4,-0.37,-0.03,0.2,-15,13,-0.016,-0.2,-0.001,-0.0011,-0.0011,-0.0012,2e-04,0,1e-04,0,-0.0012,'1'
327,3,-0.07,-0.03,-0.8,-16,13,0.014,0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
506,16,0.21,0.02,-0.6,-16,8,0.015,0.3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
556,21,0.3,0.11,-0.5,-15,8,0.013,-0.8,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'2'
325,43,0.35,0.22,0.6,-14,-15,-0.003,-0.4,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
-15,48,0.29,0.26,1.1,-14,-22,-0.005,0.4,-0.001,-0.001,-0.001,-9e-04,0,0,-2e-04,0,-9e-04,'2'
-500,41,0.06,0.34,1.5,-14,-30,-0.014,0.5,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-759,27,-0.08,0.1,1.4,-14,-6,-0.011,2.5,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-792,12,-0.19,-0.11,1.3,-14,11,-0.008,3.7,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
184,-24,-0.03,-0.02,-0.5,-15,13,0.009,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,0,0,-8e-04,'1'
594,2,0.06,0,-0.4,-15,10,0.001,-0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
510,28,0.03,0.18,-0.2,-15,-9,-0.003,-0.5,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'2'
-462,32,-0.13,0.3,-0.4,-15,-22,-0.007,-0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-714,12,-0.2,0.19,-0.8,-16,-10,-0.004,-0.5,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,0,-0.001,'1'
-548,-30,0.22,0.03,-0.8,-16,8,0.012,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
-374,-41,0.38,-0.21,-0.4,-15,24,0.012,2.6,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
314,-42,0.07,-0.09,0.6,-14,18,-0.014,0,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
476,-35,-0.13,0.05,0.6,-14,10,-0.029,-2.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,'1'
536,-23,-0.47,0.1,0.2,-15,-4,-0.022,-0.3,-0.0011,-0.0013,-0.0013,-0.0013,2e-04,0,0,0,-0.0013,'1'
528,-19,-0.53,0.05,-0.1,-15,-1,-0.011,1,-9e-04,-0.001,-0.001,-0.0011,1e-04,0,1e-04,0,-0.0011,'1'
530,-17,-0.54,0.11,-0.2,-15,1,-0.003,0.6,-8e-04,-9e-04,-9e-04,-0.001,1e-04,0,1e-04,0,-0.001,'1'
448,0,-0.33,0.16,-1.1,-16,-6,0.011,0.1,-7e-04,-7e-04,-7e-04,-8e-04,0,0,1e-04,0,-8e-04,'2'
166,13,0.03,0.27,-1.4,-16,-16,0.016,-0.2,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,0,-7e-04,'2'
-277,11,0.17,0.29,-1.1,-16,-20,0.003,-0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-329,-2,0.22,0.07,-0.7,-16,2,0.001,-0.6,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
-184,-10,0.37,-0.03,-0.3,-15,15,0.014,-0.5,-8e-04,-7e-04,-7e-04,-7e-04,-3e-04,0,0,0,-7e-04,'1'
72,-12,0.16,0.01,0.6,-14,8,-0.012,-0.1,-0.0013,-0.001,-0.001,-0.001,-3e-04,0,0,0,-0.001,'1'
115,-11,0.04,0.13,0.7,-14,6,-0.026,-1.4,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,'1'
28,-8,-0.43,0.15,0.4,-15,-9,-0.029,0.5,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,'1'
-2,-8,-0.53,0.16,0.2,-15,-8,-0.027,0,-8e-04,-0.001,-0.001,-0.0014,2e-04,0,4e-04,0,-0.0014,'1'
55,-8,-0.14,0.05,-0.6,-15,4,0.027,0.2,-7e-04,-5e-04,-5e-04,-5e-04,-3e-04,0,-1e-04,0,-5e-04,'1'
82,-7,-0.05,0.15,-0.7,-16,0,0.005,-1.5,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
130,-4,0.34,0.07,-0.4,-15,4,0.024,-0.6,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
154,-3,0.48,0.13,-0.2,-15,4,0.022,-0.5,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'2'
-220,-2,0.34,0.23,1.4,-14,-19,-0.019,0.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
-350,-15,-0.1,0.08,1.7,-13,-3,-0.024,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,'1'
-299,-24,-0.44,0.04,1.3,-14,6,-0.02,-0.6,-0.001,-0.0012,-0.0012,-0.0012,2e-04,0,0,0,-0.0012,'1'
-288,-25,-0.47,0.04,1.2,-14,5,-0.019,-0.4,-8e-04,-0.001,-0.001,-0.0012,3e-04,0,2e-04,0,-0.0012,'1'
140,-33,0.29,0.02,0.5,-15,8,0.014,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-142,-29,-0.12,0.18,1.1,-14,-12,-0.014,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
-283,-38,-0.38,0.12,0.5,-15,-5,-0.01,0.2,-0.0011,-0.0011,-0.0011,-0.0011,-2e-04,0,0,0,-0.0011,'1'
-306,-44,-0.55,0.08,-0.2,-15,2,-0.015,0.5,-0.0011,-0.0012,-0.0012,-0.0012,1e-04,0,0,0,-0.0012,'1'
-302,-45,-0.58,0.1,-0.3,-15,2,-0.015,-0.2,-0.0011,-0.0011,-0.0011,-0.0012,1e-04,0,1e-04,0,-0.0012,'1'
9,-54,0.02,-0.06,-1.3,-16,18,0.03,0.2,-5e-04,-5e-04,-5e-04,-5e-04,-2e-04,0,0,0,-5e-04,'1'
240,-46,0.19,0.06,-0.8,-16,5,0.001,0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,0,-9e-04,'1'
59,-37,0.06,0.18,-0.4,-15,-10,-0.006,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
418,-20,-0.09,0.02,-0.5,-15,9,-0.003,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
419,-8,-0.14,0.17,-0.7,-16,-14,-0.004,0.4,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,0,-0.001,'2'
-175,4,0.1,0.28,-0.7,-16,-17,-0.011,-1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
-365,-11,-0.13,0.13,-0.8,-16,-4,-0.008,0.1,-9e-04,-0.001,-0.001,-0.0011,1e-04,0,1e-04,0,-0.0011,'1'
-114,-33,0.27,0.05,-0.5,-15,6,0.007,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,0,0,-8e-04,'1'
-53,-36,0.17,0.07,0,-15,2,-0.01,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
335,-24,-0.26,0.03,-0.4,-15,8,-0.007,0,-0.001,-0.001,-0.001,-0.001,1e-04,0,0,0,-0.001,'1'
397,-18,-0.29,0.21,-0.7,-16,-2,-0.003,-3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-343,-10,0.11,0.19,-0.9,-16,-10,-0.005,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-478,-37,-0.02,0.13,-0.7,-16,-4,-0.004,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,'1'
-365,-58,0.16,0.04,-0.6,-15,6,0.008,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
-311,-62,0.21,-0.05,-0.4,-15,9,0.005,1.4,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
108,-70,-0.33,0.03,-0.6,-16,7,-0.01,0,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,'1'
