@relation aux
@attribute id numeric
@attribute start numeric
@attribute end numeric
@attribute event numeric
@attribute size numeric
@attribute class {'1','2'}
@data
3268,0,1575301,0,196,'1'
3269,0,365525,0,61,'1'
3270,0,101,1,303,'1'
3270,101,208,0,303,'2'
3270,208,1874722,0,303,'2'
3271,0,542,1,343,'1'
3271,542,2461,1,399,'2'
3271,2461,687951,1,343,'2'
3271,687951,818044,0,377,'2'
3272,0,22848,1,1019,'1'
3272,22848,42969,1,954,'2'
3272,42969,1897571,0,1022,'2'
3273,0,36355,0,10,'1'
3274,0,36355,0,10,'1'
3275,0,36355,0,13,'1'
3276,0,36355,0,13,'1'
3277,0,1859314,0,22,'1'
3278,0,36355,0,12,'1'
3279,0,36355,0,12,'1'
3280,0,36355,0,12,'1'
3281,0,36355,0,12,'1'
3282,0,36355,0,12,'1'
3283,0,36355,0,12,'1'
3284,0,36355,0,12,'1'
3285,0,36355,0,10,'1'
3286,0,36355,0,10,'1'
3287,0,36355,0,10,'1'
3288,0,36355,0,10,'1'
3289,0,36355,0,10,'1'
3290,0,36355,0,10,'1'
3291,0,36355,0,10,'1'
3292,0,36355,0,10,'1'
3293,0,36355,0,10,'1'
3294,0,36355,0,10,'1'
3295,0,36355,0,10,'1'
3296,0,36355,0,10,'1'
3297,0,36355,0,10,'1'
3298,0,36355,0,10,'1'
3299,0,36355,0,10,'1'
3300,0,36355,0,10,'1'
3301,0,36355,0,10,'1'
3302,0,36355,0,10,'1'
3303,0,36355,0,13,'1'
3304,0,36355,0,13,'1'
3305,0,36355,0,13,'1'
3306,0,36355,0,13,'1'
3307,0,1859314,0,39,'1'
3308,0,504554,0,116,'1'
3309,0,1859314,0,66,'1'
3310,0,1859314,0,76,'1'
3311,0,1859314,0,232,'1'
3312,0,36355,0,10,'1'
3313,0,36355,0,13,'1'
3314,0,1859314,0,88,'1'
3315,0,1859314,0,144,'1'
3316,0,36355,0,10,'1'
3317,0,36355,0,10,'1'
3318,0,36355,0,10,'1'
3319,0,36355,0,10,'1'
3320,0,36355,0,10,'1'
3321,0,36355,0,10,'1'
3322,0,36355,0,10,'1'
3323,0,36355,0,10,'1'
3324,0,36355,0,10,'1'
3325,0,36355,0,10,'1'
3326,0,36355,0,10,'1'
3327,0,36355,0,10,'1'
3328,0,36355,0,10,'1'
3329,0,36355,0,10,'1'
3330,0,36355,0,10,'1'
3334,0,245804,0,284,'1'
3331,0,36355,0,11,'1'
3332,0,36355,0,12,'1'
3333,0,36355,0,12,'1'
3335,0,36355,0,12,'1'
3336,0,36355,0,12,'1'
3337,0,36355,0,10,'1'
3338,0,36355,0,10,'1'
3339,0,36355,0,12,'1'
3340,0,1776772,0,101,'1'
3342,0,36355,0,10,'1'
3343,0,36355,0,10,'1'
3344,0,36355,0,10,'1'
3345,0,36355,0,10,'1'
3346,0,36355,0,10,'1'
3347,0,36355,0,10,'1'
3348,0,36355,0,10,'1'
3349,0,36355,0,10,'1'
3350,0,36355,0,10,'1'
3351,0,36355,0,10,'1'
3352,0,36355,0,10,'1'
3353,0,36355,0,10,'1'
3354,0,36355,0,10,'1'
3355,0,36355,0,10,'1'
3356,0,36355,0,10,'1'
3357,0,1843376,0,10,'1'
3358,0,1843376,0,10,'1'
3359,0,1843376,0,10,'1'
3360,0,1843376,0,10,'1'
3361,0,1843376,0,10,'1'
3341,0,1843376,0,10,'1'
3362,0,36355,0,12,'1'
3363,0,897970,1,89,'1'
3363,897970,1142796,0,88,'2'
3364,0,36355,0,10,'1'
3365,0,36355,0,10,'1'
3369,0,245804,0,37,'1'
3366,0,36355,0,10,'1'
3370,0,1843376,0,10,'1'
3371,0,1843376,0,10,'1'
3372,0,1843376,0,10,'1'
3373,0,1843376,0,10,'1'
3374,0,1843376,0,10,'1'
3375,0,1843376,0,10,'1'
3376,0,1843376,0,10,'1'
3377,0,1843376,0,10,'1'
3378,0,244826,0,37,'1'
3367,0,33257,1,194,'1'
3367,33257,122480,0,194,'2'
3368,0,1142796,0,95,'1'
3379,0,873775,0,16,'1'
3380,0,877312,0,16,'1'
3381,0,247865,0,16,'1'
3382,0,247865,0,16,'1'
3383,0,1859314,0,74,'1'
3385,0,36355,0,10,'1'
3384,0,177549,1,130,'1'
3384,177549,1820686,0,130,'2'
3386,0,36355,0,10,'1'
3387,0,36355,0,10,'1'
3388,0,1931509,0,202,'1'
3389,0,36355,0,10,'1'
3390,0,780569,0,37,'1'
3391,0,163031,0,12,'1'
3392,0,163197,0,20,'1'
3393,0,1001601,1,177,'1'
3393,1001601,1145042,0,204,'2'
3393,1145042,1338415,0,204,'2'
3393,1338415,1679461,1,204,'2'
3393,1679461,1717381,1,208,'2'
3393,1717381,1802527,1,208,'2'
3393,1802527,1802688,0,396,'2'
3394,0,193373,0,51,'1'
3394,193373,534419,1,51,'1'
3394,534419,572339,1,51,'2'
3394,572339,657485,1,51,'2'
3394,657485,657646,0,86,'2'
3395,0,1143886,0,55,'1'
3396,0,152825,0,16,'1'
3397,0,193373,0,40,'1'
3397,193373,572339,1,40,'1'
3397,572339,657485,1,40,'2'
3397,657485,657646,0,63,'2'
3398,0,1143886,0,38,'1'
3399,0,163197,0,16,'1'
3400,0,11600,0,134,'1'
3400,11600,950905,0,90,'1'
3401,0,186898,1,257,'1'
3401,186898,306610,1,313,'2'
3401,306610,711815,1,320,'2'
3401,711815,986303,0,344,'2'
3401,986303,1818279,1,368,'2'
3401,1818279,1827377,0,399,'2'
3402,0,1338416,0,62,'1'
3402,1338416,1537794,1,61,'1'
3402,1537794,1717381,1,60,'2'
3402,1717381,1936311,1,60,'2'
3402,1936311,1965724,0,60,'2'
3403,0,475147,0,62,'1'
3404,0,1338416,0,62,'1'
3404,1338416,1537794,1,61,'1'
3404,1537794,1717381,1,60,'2'
3404,1717381,1936311,1,60,'2'
3404,1936311,1965724,0,60,'2'
3405,0,475147,0,62,'1'
3406,0,1338416,0,62,'1'
3406,1338416,1537794,1,61,'1'
3406,1537794,1717381,1,60,'2'
3406,1717381,1936311,1,60,'2'
3406,1936311,1965724,0,60,'2'
3407,0,475147,0,62,'1'
3408,0,1338416,0,62,'1'
3408,1338416,1537794,1,61,'1'
3408,1537794,1717381,1,60,'2'
3408,1717381,1936311,1,60,'2'
3408,1936311,1965724,0,60,'2'
3409,0,475147,0,62,'1'
3251,0,696722,0,227,'1'
3251,696722,1205350,0,229,'1'
3252,0,523675,0,29,'1'
3253,0,435164,1,246,'1'
3253,435164,465227,1,127,'2'
3253,465227,709789,1,128,'2'
3253,709789,1049355,0,125,'2'
3253,1049355,1686277,0,77,'2'
3254,0,257994,0,544,'1'
3255,0,1739805,0,49,'1'
3410,0,82423,0,157,'1'
3410,82423,759304,1,172,'1'
3410,759304,1742764,1,175,'2'
3410,1742764,1807484,0,166,'2'
3411,0,694100,0,175,'1'
3412,0,694100,0,15,'1'
3256,0,982002,0,14,'1'
3257,0,982002,0,14,'1'
3258,0,982002,0,58,'1'
3259,0,982002,0,26,'1'
3260,0,163197,0,17,'1'
3261,0,1338416,0,62,'1'
3261,1338416,1717382,1,62,'1'
3261,1717382,1802690,0,62,'2'
3262,0,135592,0,75,'1'
3413,0,310189,0,6,'1'
3414,0,39530,1,795,'1'
3414,39530,40021,1,809,'2'
3414,40021,74022,1,805,'2'
3414,74022,92594,1,809,'2'
3414,92594,131266,1,812,'2'
3414,131266,195927,1,779,'2'
3414,195927,279375,0,785,'2'
3414,279375,379201,1,777,'2'
3414,379201,403235,1,778,'2'
3414,403235,556317,1,775,'2'
3414,556317,591235,1,760,'2'
3414,591235,685392,1,767,'2'
3414,685392,841603,1,648,'2'
3414,841603,857002,1,665,'2'
3414,857002,868631,0,627,'2'
3414,868631,870547,1,622,'2'
3414,870547,929138,1,470,'2'
3414,929138,1010043,1,442,'2'
3414,1010043,1184995,1,429,'2'
3414,1184995,1238561,1,434,'2'
3414,1238561,1270542,1,401,'2'
3414,1270542,1272761,1,408,'2'
3414,1272761,1449028,1,409,'2'
3414,1449028,1533746,1,412,'2'
3414,1533746,1574824,1,430,'2'
3414,1574824,1693676,1,424,'2'
3414,1693676,1777483,1,430,'2'
3414,1777483,1917369,0,440,'2'
3414,1917369,1958757,0,419,'2'
3418,0,179804,1,472,'1'
3418,179804,1623368,0,465,'2'
3415,0,8699,1,2478,'1'
3415,8699,9190,1,2484,'2'
3415,9190,43191,1,2478,'2'
3415,43191,44368,1,2482,'2'
3415,44368,68274,1,2481,'2'
3415,68274,100435,1,2520,'2'
3415,100435,119118,1,2508,'2'
3415,119118,153941,1,2555,'2'
3415,153941,351236,1,2558,'2'
3415,351236,390283,1,2532,'2'
3415,390283,391574,1,2560,'2'
3415,391574,391583,1,2522,'2'
3415,391583,408845,1,2523,'2'
3415,408845,475274,1,2553,'2'
3415,475274,477735,1,2561,'2'
3415,477735,525484,1,2548,'2'
3415,525484,584516,1,2515,'2'
3415,584516,680173,1,2416,'2'
3415,680173,683643,0,2415,'2'
3415,683643,710986,1,2415,'2'
3415,710986,837796,0,2416,'2'
3415,837796,839712,1,2377,'2'
3415,839712,846442,0,2372,'2'
3415,846442,862059,1,2404,'2'
3415,862059,869601,1,2361,'2'
3415,869601,898301,1,2384,'2'
3415,898301,947474,1,2331,'2'
3415,947474,979165,1,2296,'2'
3415,979165,995796,0,2263,'2'
3415,995796,996320,1,2302,'2'
3415,996320,1002849,1,2287,'2'
3415,1002849,1046918,0,2296,'2'
3415,1046918,1066155,1,2327,'2'
3415,1066155,1066934,1,2340,'2'
3415,1066934,1085140,0,2333,'2'
3415,1085140,1189013,0,2336,'2'
3415,1189013,1203702,1,2340,'2'
3415,1203702,1207718,1,2353,'2'
3415,1207718,1210719,0,2322,'2'
3415,1210719,1211150,1,2352,'2'
3415,1211150,1212111,0,2322,'2'
3415,1212111,1233647,1,2352,'2'
3415,1233647,1239696,1,2408,'2'
3415,1239696,1241915,1,2418,'2'
3415,1241915,1243257,1,2422,'2'
3415,1243257,1267083,1,2411,'2'
3415,1267083,1352075,1,2412,'2'
3415,1352075,1372317,1,2433,'2'
3415,1372317,1384519,1,2453,'2'
3415,1384519,1393986,1,2464,'2'
3415,1393986,1418178,1,2464,'2'
3415,1418178,1452438,1,2520,'2'
3415,1452438,1452439,1,2525,'2'
3415,1452439,1494355,1,2525,'2'
3415,1494355,1502894,1,2518,'2'
3415,1502894,1542934,1,2536,'2'
3415,1542934,1573688,1,2534,'2'
3415,1573688,1594783,1,2568,'2'
3415,1594783,1612514,1,2534,'2'
3415,1612514,1661746,1,2570,'2'
3415,1661746,1722326,1,2587,'2'
3415,1722326,1723354,1,2589,'2'
3415,1723354,1886513,0,2589,'2'
3415,1886513,1927901,0,1946,'2'
3416,0,340998,1,327,'1'
3416,340998,371258,1,339,'2'
3416,371258,880658,1,339,'2'
3416,880658,1746493,0,448,'2'
3417,0,865835,0,69,'1'
3426,0,2,1,25,'1'
3426,2,190603,0,25,'2'
3419,0,36037,1,17,'1'
3419,36037,1452368,0,17,'2'
3420,0,81991,0,1,'1'
3421,0,1784412,0,1,'1'
3422,0,81991,0,7,'1'
3423,0,1784412,0,7,'1'
3424,0,840546,0,22,'1'
3425,0,60100,1,22,'1'
3425,60100,282491,0,22,'2'
3448,0,144511,1,417,'1'
3448,144511,320984,1,414,'2'
3448,320984,744710,0,413,'2'
3448,744710,1338414,0,405,'2'
3448,1338414,1357826,1,386,'2'
3448,1357826,1543825,1,385,'2'
3448,1543825,1717379,1,386,'2'
3448,1717379,1840449,1,386,'2'
3448,1840449,1880933,1,384,'2'
3448,1880933,1965722,0,382,'2'
3449,0,563453,0,71,'1'
3450,0,501090,1,1365,'1'
3450,501090,778938,0,1368,'2'
3450,778938,955823,1,1373,'2'
3450,955823,990880,1,1408,'2'
3450,990880,1415859,0,1408,'2'
3451,0,835323,1,537,'1'
3451,835323,930182,1,440,'2'
3451,930182,1908190,0,492,'2'
3452,0,13802,1,2037,'1'
3452,13802,41778,1,2160,'2'
3452,41778,43264,0,2178,'2'
3452,43264,53501,0,2218,'2'
3452,53501,236066,1,2390,'2'
3452,236066,244858,1,2414,'2'
3452,244858,315877,1,2458,'2'
3452,315877,519758,1,2546,'2'
3452,519758,545487,0,2693,'2'
3452,545487,619427,1,2693,'2'
3452,619427,1190882,1,2707,'2'
3452,1190882,1237369,1,2711,'2'
3452,1237369,1369348,1,2755,'2'
3452,1369348,1493412,0,2764,'2'
3452,1493412,1501563,1,2831,'2'
3452,1501563,1770971,1,2804,'2'
3452,1770971,1883786,1,2820,'2'
3452,1883786,1884621,1,2843,'2'
3452,1884621,1959996,0,2836,'2'
3453,0,576854,0,625,'1'
3454,0,107544,0,134,'1'
3454,107544,111172,1,492,'1'
3454,111172,137662,1,491,'2'
3454,137662,139851,1,517,'2'
3454,139851,139855,1,504,'2'
3454,139855,486507,1,454,'2'
3454,486507,497345,1,454,'2'
3454,497345,734850,0,453,'2'
3455,0,57,0,797,'1'
3455,57,146526,0,797,'1'
3455,146526,489622,1,595,'1'
3455,489622,508205,1,601,'2'
3455,508205,913436,0,609,'2'
3455,913436,1020677,1,609,'2'
3455,1020677,1292401,1,609,'2'
3455,1292401,1511331,1,609,'2'
3455,1511331,1540744,0,609,'2'
3456,0,50170,0,23,'1'
3457,0,31373,1,670,'1'
3457,31373,51806,1,685,'2'
3457,51806,100536,0,732,'2'
3457,100536,182564,1,730,'2'
3457,182564,503879,1,712,'2'
3457,503879,1008208,1,698,'2'
3457,1008208,1020281,1,720,'2'
3457,1020281,1125507,1,685,'2'
3457,1125507,1262130,0,684,'2'
3457,1262130,1299889,1,654,'2'
3457,1299889,1365887,1,623,'2'
3457,1365887,1899052,0,618,'2'
3458,0,989437,0,180,'1'
3460,0,3663,0,14,'1'
3461,0,908545,1,182,'1'
3461,908545,1298817,0,178,'2'
3461,1298817,1732263,0,196,'2'
3464,0,254410,1,27,'1'
3464,254410,339095,1,27,'2'
3464,339095,724729,1,27,'2'
3464,724729,1076350,0,27,'2'
3462,0,261818,1,596,'1'
3462,261818,262668,0,606,'2'
3462,262668,276040,0,606,'2'
3462,276040,448007,0,600,'2'
3462,448007,1099984,1,605,'2'
3462,1099984,1102461,1,740,'2'
3462,1102461,1381974,1,762,'2'
3462,1381974,1587731,1,751,'2'
3462,1587731,1606687,1,876,'2'
3462,1606687,1675832,1,894,'2'
3462,1675832,1687302,1,967,'2'
3462,1687302,1887427,0,986,'2'
3465,0,49693,0,415,'1'
3466,0,80248,0,72,'1'
3467,0,407660,0,201,'1'
3468,0,164847,0,426,'1'
3468,164847,384413,1,459,'1'
3468,384413,916360,1,567,'2'
3468,916360,917775,1,509,'2'
3468,917775,1033371,0,538,'2'
3463,0,814765,1,1212,'1'
3463,814765,1129914,1,1209,'2'
3463,1129914,1202315,1,1215,'2'
3463,1202315,1272654,1,1229,'2'
3463,1272654,1438582,1,1237,'2'
3463,1438582,1694553,1,1225,'2'
3463,1694553,1703525,1,1322,'2'
3463,1703525,1716325,0,1333,'2'
3459,0,8036,1,68,'1'
3459,8036,131483,0,68,'2'
3427,0,766911,0,121,'1'
3427,766911,927799,0,127,'1'
3427,927799,1145876,1,127,'1'
3427,1145876,1394220,0,127,'2'
3428,0,410529,0,115,'1'
3428,410529,420826,1,115,'1'
3428,420826,1010182,1,121,'2'
3428,1010182,1338414,0,10,'2'
3428,1338414,1717380,1,10,'2'
3428,1717380,1965724,0,10,'2'
3429,0,420827,1,23,'1'
3429,420827,475147,0,25,'2'
3432,0,410529,0,145,'1'
3432,410529,420826,1,220,'1'
3432,420826,465248,1,196,'2'
3432,465248,1338414,0,196,'2'
3432,1338414,1717380,1,103,'2'
3432,1717380,1936310,1,103,'2'
3432,1936310,1965723,0,103,'2'
3433,0,410529,0,13,'1'
3433,410529,420826,1,14,'1'
3433,420826,475146,0,16,'2'
3434,0,420827,1,32,'1'
3434,420827,1338416,0,43,'2'
3434,1338416,1717382,1,43,'2'
3434,1717382,1965726,0,43,'2'
3435,0,420827,1,32,'1'
3435,420827,475147,0,43,'2'
3430,0,420827,1,2040,'1'
3430,420827,465249,1,1996,'2'
3430,465249,1208997,1,2017,'2'
3430,1208997,1338414,0,1193,'2'
3430,1338414,1379316,1,1193,'2'
3430,1379316,1465697,1,1193,'2'
3430,1465697,1717378,1,1193,'2'
3430,1717378,1936308,1,1193,'2'
3430,1936308,1965721,0,1193,'2'
3431,0,420827,1,62,'1'
3431,420827,465249,1,56,'2'
3431,465249,475146,0,57,'2'
3436,0,420827,1,173,'1'
3436,420827,1338416,0,174,'2'
3436,1338416,1717382,1,95,'2'
3436,1717382,1965726,0,95,'2'
3437,0,420827,1,15,'1'
3437,420827,475147,0,16,'2'
3438,0,420827,1,255,'1'
3438,420827,1338416,0,268,'2'
3438,1338416,1717382,1,145,'2'
3438,1717382,1965726,0,145,'2'
3439,0,420827,1,21,'1'
3439,420827,475147,0,22,'2'
3440,0,420827,1,121,'1'
3440,420827,1338416,0,117,'2'
3440,1338416,1717382,1,67,'2'
3440,1717382,1965726,0,67,'2'
3441,0,420827,1,17,'1'
3441,420827,475147,0,17,'2'
3442,0,420827,1,173,'1'
3442,420827,1338416,0,176,'2'
3442,1338416,1717382,1,96,'2'
3442,1717382,1965726,0,96,'2'
3443,0,420827,1,15,'1'
3443,420827,475147,0,16,'2'
3444,0,1338416,0,594,'1'
3444,1338416,1717382,1,314,'1'
3444,1717382,1965726,0,314,'2'
3445,0,475147,0,8,'1'
3446,0,102305,1,1875,'1'
3446,102305,405691,0,1861,'2'
3446,405691,1829122,0,1929,'2'
3447,0,1072868,0,48,'1'
3469,0,1807485,0,113,'1'
3470,0,187639,1,44,'1'
3470,187639,858357,1,44,'2'
3470,858357,1290846,0,44,'2'
3471,0,187639,1,21,'1'
3471,187639,858357,1,21,'2'
3471,858357,1290846,0,21,'2'
3472,0,2052,1,56,'1'
3472,2052,80590,1,56,'2'
3472,80590,118674,1,65,'2'
3472,118674,167551,1,65,'2'
3472,167551,214803,1,69,'2'
3472,214803,332653,1,70,'2'
3472,332653,391687,1,70,'2'
3472,391687,430574,1,63,'2'
3472,430574,468591,1,64,'2'
3472,468591,526791,1,64,'2'
3472,526791,574669,1,64,'2'
3472,574669,765140,0,65,'2'
3473,0,17267,1,165,'1'
3473,17267,1139299,1,177,'2'
3473,1139299,1513956,0,192,'2'
3473,1513956,1652435,1,210,'2'
3473,1652435,1959313,0,211,'2'
3474,0,12510,0,117,'1'
3474,12510,17627,0,116,'1'
3474,17627,158921,0,151,'1'
3475,0,58048,0,104,'1'
3475,58048,123697,1,104,'1'
3475,123697,258863,1,139,'2'
3475,258863,437013,1,138,'2'
3475,437013,685357,0,138,'2'
3476,0,58048,0,32,'1'
3476,58048,258863,1,32,'1'
3476,258863,437013,1,31,'2'
3476,437013,685357,0,31,'2'
3477,0,55329,1,23,'1'
3477,55329,78339,1,24,'2'
3477,78339,90195,1,25,'2'
3477,90195,90650,0,26,'2'
3477,90650,110083,1,26,'2'
3477,110083,134769,1,27,'2'
3477,134769,141430,1,28,'2'
3477,141430,156298,1,29,'2'
3477,156298,160362,1,30,'2'
3477,160362,207454,1,31,'2'
3477,207454,311134,1,32,'2'
3477,311134,333202,1,34,'2'
3477,333202,385082,1,34,'2'
3477,385082,453585,0,35,'2'
3477,453585,469612,1,36,'2'
3477,469612,486775,1,36,'2'
3477,486775,521832,1,37,'2'
3477,521832,593949,1,38,'2'
3477,593949,717954,0,37,'2'
3478,0,100118,1,45,'1'
3478,100118,136409,1,44,'2'
3478,136409,384753,0,44,'2'
3479,0,100118,1,123,'1'
3479,100118,136409,1,124,'2'
3479,136409,384753,0,124,'2'
3480,0,455,0,75,'1'
3480,455,342368,1,75,'1'
3480,342368,343129,1,69,'2'
3480,343129,345065,1,69,'2'
3480,345065,379420,1,53,'2'
3480,379420,627764,0,53,'2'
3481,0,24494,1,188,'1'
3481,24494,227083,1,189,'2'
3481,227083,289119,1,188,'2'
3481,289119,298553,1,228,'2'
3481,298553,317910,1,228,'2'
3481,317910,334844,1,119,'2'
3481,334844,441894,0,119,'2'
3481,441894,583188,0,144,'2'
3482,0,6661,1,70,'1'
3482,6661,13430,1,68,'2'
3482,13430,19797,0,65,'2'
3482,19797,19829,1,79,'2'
3482,19829,24394,1,79,'2'
3482,24394,36530,1,85,'2'
3482,36530,49471,1,102,'2'
3482,49471,156692,1,110,'2'
3482,156692,158826,1,112,'2'
3482,158826,176401,1,120,'2'
3482,176401,199150,1,127,'2'
3482,199150,200719,1,156,'2'
3482,200719,206344,1,151,'2'
3482,206344,289113,1,151,'2'
3482,289113,334839,1,105,'2'
3482,334839,408721,1,105,'2'
3482,408721,583182,0,109,'2'
3483,0,18093,0,55,'1'
3484,0,9854,1,213,'1'
3484,9854,11723,1,211,'2'
3484,11723,14669,1,234,'2'
3484,14669,14866,1,228,'2'
3484,14866,17733,1,256,'2'
3484,17733,18714,1,275,'2'
3484,18714,29868,1,282,'2'
3484,29868,31373,1,303,'2'
3484,31373,42818,1,303,'2'
3484,42818,51745,1,302,'2'
3484,51745,113790,1,298,'2'
3484,113790,118162,1,303,'2'
3484,118162,142086,1,370,'2'
3484,142086,142091,1,402,'2'
3484,142091,150026,1,403,'2'
3484,150026,150798,1,403,'2'
3484,150798,152155,1,406,'2'
3484,152155,169696,1,371,'2'
3484,169696,169735,1,380,'2'
3484,169735,191764,1,387,'2'
3484,191764,220411,1,45,'2'
3484,220411,291882,1,49,'2'
3484,291882,328173,1,48,'2'
3484,328173,576517,0,48,'2'
3485,0,719,1,391,'1'
3485,719,7913,1,393,'2'
3485,7913,9851,1,395,'2'
3485,9851,17275,1,401,'2'
3485,17275,17998,1,450,'2'
3485,17998,28644,1,450,'2'
3485,28644,40251,1,444,'2'
3485,40251,61390,1,449,'2'
3485,61390,88679,1,451,'2'
3485,88679,120378,0,459,'2'
3485,120378,136405,1,503,'2'
3485,136405,200894,1,503,'2'
3485,200894,205675,1,501,'2'
3485,205675,206458,1,503,'2'
3485,206458,230144,1,492,'2'
3485,230144,259474,1,450,'2'
3485,259474,384747,0,449,'2'
3486,0,141294,0,65,'1'
3487,0,56060,0,161,'1'
3487,56060,100459,1,181,'1'
3487,100459,169729,1,181,'2'
3487,169729,189879,0,183,'2'
3487,189879,202389,0,169,'2'
3487,202389,348800,0,176,'2'
3488,0,58048,0,59,'1'
3488,58048,171345,1,59,'1'
3488,171345,251911,1,59,'2'
3488,251911,258862,1,59,'2'
3488,258862,378515,1,60,'2'
3488,378515,419622,1,62,'2'
3488,419622,437011,1,63,'2'
3488,437011,685355,0,63,'2'
3489,0,18093,0,33,'1'
3490,0,90652,0,6,'1'
3490,90652,184959,1,6,'1'
3490,184959,469618,1,26,'2'
3490,469618,534903,1,26,'2'
3490,534903,717961,0,47,'2'
3491,0,29576,0,155,'1'
3491,29576,73696,1,160,'1'
3491,73696,80357,1,161,'2'
3491,80357,87126,1,102,'2'
3491,87126,92080,1,102,'2'
3491,92080,98090,1,140,'2'
3491,98090,110226,1,132,'2'
3491,110226,280043,1,87,'2'
3491,280043,371485,1,87,'2'
3491,371485,408538,1,43,'2'
3491,408538,656882,0,43,'2'
3492,0,313316,1,5,'1'
3492,313316,561660,0,5,'2'
3493,0,90652,0,247,'1'
3493,90652,120914,1,212,'1'
3493,120914,141432,1,213,'2'
3493,141432,151286,1,155,'2'
3493,151286,153155,1,156,'2'
3493,153155,156101,1,163,'2'
3493,156101,159165,1,163,'2'
3493,159165,160146,1,146,'2'
3493,160146,160361,1,146,'2'
3493,160361,171300,1,179,'2'
3493,171300,184277,1,179,'2'
3493,184277,191177,0,179,'2'
3493,191177,258358,1,184,'2'
3493,258358,259594,1,184,'2'
3493,259594,291460,1,202,'2'
3493,291460,341114,1,205,'2'
3493,341114,369149,1,205,'2'
3493,369149,423882,0,34,'2'
3494,0,17522,1,136,'1'
3494,17522,250716,1,115,'2'
3494,250716,298109,1,114,'2'
3494,298109,340946,1,114,'2'
3494,340946,350329,1,114,'2'
3494,350329,497139,1,114,'2'
3494,497139,517038,1,114,'2'
3494,517038,546451,0,114,'2'
3495,0,10791,1,277,'1'
3495,10791,18161,1,283,'2'
3495,18161,31051,0,281,'2'
3495,31051,78380,1,197,'2'
3495,78380,90649,0,231,'2'
3495,90649,159181,1,231,'2'
3495,159181,188665,1,283,'2'
3495,188665,191945,1,294,'2'
3495,191945,209329,0,322,'2'
3495,209329,292234,1,323,'2'
3495,292234,373456,1,329,'2'
3495,373456,380535,1,349,'2'
3495,380535,451289,1,347,'2'
3495,451289,469610,1,361,'2'
3495,469610,486773,1,361,'2'
3495,486773,501381,1,370,'2'
3495,501381,521830,1,391,'2'
3495,521830,547731,1,455,'2'
3495,547731,655563,1,425,'2'
3495,655563,695521,1,425,'2'
3495,695521,717952,0,433,'2'
3496,0,6661,1,219,'1'
3496,6661,16515,1,237,'2'
3496,16515,21330,1,237,'2'
3496,21330,24492,1,234,'2'
3496,24492,199153,1,199,'2'
3496,199153,227080,1,199,'2'
3496,227080,290443,0,199,'2'
3496,290443,298550,1,305,'2'
3496,298550,317907,1,305,'2'
3496,317907,334841,1,209,'2'
3496,334841,412912,1,209,'2'
3496,412912,441890,0,203,'2'
3496,441890,560599,1,278,'2'
3496,560599,583183,0,278,'2'
3497,0,6661,1,164,'1'
3497,6661,16515,1,163,'2'
3497,16515,24493,1,163,'2'
3497,24493,227082,1,164,'2'
3497,227082,290445,0,186,'2'
3497,290445,298552,1,266,'2'
3497,298552,316499,1,266,'2'
3497,316499,317908,1,266,'2'
3497,317908,334842,1,187,'2'
3497,334842,359466,1,187,'2'
3497,359466,412928,1,178,'2'
3497,412928,418898,1,182,'2'
3497,418898,441891,0,181,'2'
3497,441891,583185,0,208,'2'
3498,0,35322,0,119,'1'
3498,35322,86103,1,119,'1'
3498,86103,103838,1,80,'2'
3498,103838,115974,1,72,'2'
3498,115974,255846,1,98,'2'
3498,255846,285790,1,105,'2'
3498,285790,299429,1,105,'2'
3498,299429,313825,1,220,'2'
3498,313825,369885,0,184,'2'
3498,369885,395963,1,219,'2'
3498,395963,414284,1,238,'2'
3498,414284,600238,1,238,'2'
3498,600238,662627,0,238,'2'
3499,0,96155,1,110,'1'
3499,96155,148060,0,110,'2'
3500,0,58048,0,58,'1'
3500,58048,437014,1,58,'1'
3500,437014,581463,1,58,'2'
3500,581463,685357,0,55,'2'
3501,0,32434,0,247,'1'
3501,32434,43879,0,171,'1'
3502,0,44010,1,513,'1'
3502,44010,90651,0,687,'2'
3502,90651,141432,1,687,'2'
3502,141432,142578,1,696,'2'
3502,142578,149833,0,696,'2'
3502,149833,152863,1,696,'2'
3502,152863,153088,1,695,'2'
3502,153088,184270,1,700,'2'
3502,184270,193180,1,719,'2'
3502,193180,199185,1,718,'2'
3502,199185,213046,1,733,'2'
3502,213046,259088,1,733,'2'
3502,259088,302364,1,733,'2'
3502,302364,333922,1,737,'2'
3502,333922,410672,1,740,'2'
3502,410672,469612,1,740,'2'
3502,469612,576662,0,740,'2'
3502,576662,688542,1,800,'2'
3502,688542,717955,0,800,'2'
3503,0,44010,1,57,'1'
3503,44010,90651,0,57,'2'
3503,90651,141432,1,57,'2'
3503,141432,142578,1,62,'2'
3503,142578,333925,1,62,'2'
3503,333925,469615,1,62,'2'
3503,469615,717959,0,62,'2'
3504,0,90652,0,84,'1'
3504,90652,141433,1,84,'1'
3504,141433,193182,0,84,'2'
3505,0,135166,1,523,'1'
3505,135166,155350,1,522,'2'
3505,155350,157905,1,572,'2'
3505,157905,186758,1,587,'2'
3505,186758,212854,1,614,'2'
3505,212854,237100,1,619,'2'
3505,237100,255942,1,620,'2'
3505,255942,277021,1,621,'2'
3505,277021,313312,1,622,'2'
3505,313312,402733,0,622,'2'
3505,402733,417203,1,622,'2'
