@relation aux
@attribute year {'98'}
@attribute gq {'HH_in_1970_definition_but_sampled_as_larger_unit','Institution','Other_group_quarters'}
@attribute gqtypeg {'College_dormitory','Correctional_institutions','Mental_institutions','Military','NA_(household)','Other_institutions','Other_non-instit_GQ_and_unknown','Rooming_house'}
@attribute farm {'Farm','Non-Farm'}
@attribute ownershg {'Owned_or_being_bought_(loan)','Rented'}
@attribute value numeric
@attribute rent numeric
@attribute ftotinc numeric
@attribute nfams {'1','2','3','4','5','6','7','8'}
@attribute ncouples {'0','1','2','3'}
@attribute nmothers {'0','1','2','3'}
@attribute nfathers {'0','1','2','3'}
@attribute momloc {'0','1','2','3','4','5','6','7','8','9','10'}
@attribute stepmom {'0','1','2','4','7'}
@attribute momrule {'0','1','2','3','5','6','7'}
@attribute poploc {'0','1','2','3','4','5','6','7','8','9'}
@attribute steppop {'0','1','2'}
@attribute poprule {'0','1','2','3','7'}
@attribute sploc {'0','1','2','3','4','5','6','7','8','10'}
@attribute sprule {'0','1','2','3','4','5'}
@attribute famsize {'1','2','3','4','5','6','7','8','9','10','11','12','13','14','21'}
@attribute nchild {'0','1','2','3','4','5','6','7','8','9'}
@attribute nchlt5 {'0','1','2','3'}
@attribute famunit {'1','2','3','4','5','7'}
@attribute eldch numeric
@attribute yngch numeric
@attribute nsibs {'0','1','2','3','4','5','6','7','8','9'}
@attribute relateg {'Child','Child-in-law','Grandchild','Head_Householder','Institutional_inmates','Other_non-relatives','Other_relatives','Parent','Parent-in-Law','Partner_friend_visitor','Sibling','Sibling-in-Law','Spouse'}
@attribute age numeric
@attribute sex {'Female','Male'}
@attribute raceg {'American_Indian','Black_Negro','Chinese','Japanese','Other_Asian_or_Pacific','Other_race_nec','White'}
@attribute marst {'Divorced','Married_spouse_absent','Married_spouse_present','Never_married_single','Separated','Widowed'}
@attribute chborn {'10_children','11','12_(12+_1960-1990)','1_child','2__children','3','4','5','6','7','8','9','No_children'}
@attribute school {'No_not_in_school','Yes_in_school'}
@attribute educrec {'1_to_3_years_of_college','4+_years_of_college','Grade_1-4','Grade_10','Grade_11','Grade_12','Grade_5-8','Grade_9','None_or_preschool'}
@attribute schltype {'Church-related_(1980)','Other_private_1980','Public_school'}
@attribute empstatg {'Employed','Not_in_labor_force','Unemployed'}
@attribute labforce {'No_not_in_labor_force','Yes_in_labor_force'}
@attribute occscore numeric
@attribute sei numeric
@attribute classwkg {'Self-employed','Works_for_wages_salary'}
@attribute wkswork2 {'1-13_weeks','14-26_weeks','27-39_weeks','40-47_weeks','48-49_weeks','50-52_weeks'}
@attribute hrswork2 {'1-14_hours','15-29_hours','30-34_hours','35-39_hours','40_hours','41-48_hours','49-59_hours','60+_hours'}
@attribute workedyr {'No','Yes'}
@attribute inctot numeric
@attribute incwage numeric
@attribute incbus numeric
@attribute incfarm numeric
@attribute incss numeric
@attribute incwelfr numeric
@attribute incother numeric
@attribute poverty numeric
@attribute migrat5g {'Abroad','Different_state','Same_house','Same_state_countydifferent_house','Same_state_different_county'}
@attribute movedin {'0','1','2','5','6','7','8'}
@attribute vetstat {'No_Service','Yes'}
@attribute class {'1','2'}
@data
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',175000,0,47010,'1','1','2','1','2','0','1','1','0','1','0','0','8','0','0','1',99,99,'3','Child',5,'Male','Other_Asian_or_Pacific','Never_married_single','No_children','Yes_in_school','None_or_preschool','Church-related_(1980)','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,368,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,195,24295,'1','1','1','1','0','0','0','0','0','0','1','1','3','1','0','1',6,6,'0','Spouse',30,'Female','White','Married_spouse_present','1_child','No_not_in_school','1_to_3_years_of_college','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,414,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,450,18005,'1','1','1','1','0','0','0','0','0','0','1','1','5','3','2','1',6,0,'0','Spouse',27,'Female','White','Married_spouse_present','3','No_not_in_school','Grade_11','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,207,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',52500,0,30010,'1','1','1','1','0','0','0','0','0','0','1','1','3','1','0','1',5,5,'0','Spouse',41,'Female','Black_Negro','Married_spouse_present','1_child','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',25,44,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',16005,16005,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,15850,'1','0','1','0','1','0','1','0','0','0','0','0','3','0','0','1',99,99,'1','Child',19,'Male','White','Never_married_single','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',26,32,'Works_for_wages_salary','40-47_weeks','40_hours','Yes',4005,4005,0,0,0,0,0,270,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,165,6620,'1','1','0','0','0','0','0','0','0','0','1','1','2','0','0','1',99,99,'0','Spouse',65,'Female','White','Married_spouse_present','3','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',14,26,'Works_for_wages_salary','40-47_weeks','1-14_hours','Yes',1740,675,0,0,1065,0,0,150,'Same_house','0','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,212,22570,'1','1','1','1','0','0','0','0','0','0','2','1','4','2','1','1',6,0,'0','Head_Householder',29,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_11','Public_school','Employed','Yes_in_labor_force',41,68,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',14405,14405,0,0,0,0,0,305,'Same_state_countydifferent_house','2','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,185,10855,'2','0','0','0','0','0','0','0','0','0','0','0','1','0','0','2',99,99,'0','Partner_friend_visitor',23,'Female','Black_Negro','Never_married_single','No_children','Yes_in_school','Grade_12','Other_private_1980','Unemployed','Yes_in_labor_force',25,44,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,1,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,155,905,'1','0','1','0','1','0','1','0','0','0','0','0','7','0','0','1',99,99,'5','Child',11,'Female','Black_Negro','Never_married_single','No_children','Yes_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,9,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,38900,'1','0','1','0','1','0','1','0','0','0','0','0','4','0','0','1',99,99,'2','Child',17,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_10','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,30005,'1','0','1','0','0','0','0','0','0','0','0','0','3','2','0','1',9,8,'0','Head_Householder',33,'Female','White','Separated','2__children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',22,61,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',30005,30005,0,0,0,0,0,501,'Same_house','2','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,287,165,'2','0','1','0','1','0','1','0','0','0','0','0','3','0','0','1',99,99,'0','Child',1,'Male','American_Indian','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,3,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,185,5235,'1','0','1','0','0','0','0','0','0','0','0','0','3','2','0','1',20,16,'0','Head_Householder',51,'Female','Black_Negro','Widowed','5','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',23,18,'Works_for_wages_salary','50-52_weeks','40_hours','No',5235,0,0,0,205,165,4865,89,'Same_house','5','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,287,10935,'1','1','1','1','0','0','0','0','0','0','2','1','5','3','1','1',16,0,'0','Head_Householder',39,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_9','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',5105,0,0,0,5105,0,0,126,'Same_house','2','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',85000,0,17795,'1','0','1','0','0','0','0','0','0','0','0','0','2','1','0','1',33,33,'0','Parent',60,'Female','White','Separated','3','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',23,18,'Works_for_wages_salary','40-47_weeks','40_hours','Yes',5650,5215,435,0,0,0,0,364,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,1,21025,'2','0','0','0','0','0','0','0','0','0','0','0','3','0','0','1',99,99,'2','Sibling',27,'Female','Black_Negro','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',13,10,'Works_for_wages_salary','50-52_weeks','40_hours','No',4885,0,0,0,0,4885,0,369,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',175000,0,20640,'1','0','1','0','0','0','0','0','0','0','0','0','3','2','0','1',8,5,'0','Head_Householder',36,'Female','White','Divorced','2__children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',22,51,'Works_for_wages_salary','50-52_weeks','35-39_hours','Yes',20640,17005,0,0,3055,0,355,351,'Same_house','6','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',52500,0,48785,'1','1','1','1','2','0','1','1','0','1','0','0','3','0','0','1',99,99,'0','Child',18,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',11,16,'Works_for_wages_salary','14-26_weeks','1-14_hours','Yes',1825,1825,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,55,5405,'1','0','1','0','0','0','0','0','0','0','0','0','2','1','0','1',16,16,'0','Head_Householder',55,'Female','Black_Negro','Divorced','1_child','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',35,46,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',5405,5405,0,0,0,0,0,108,'Same_house','6','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',28750,0,19815,'1','0','2','0','1','0','1','0','0','0','0','0','3','1','0','1',23,23,'0','Child',53,'Female','White','Widowed','4','No_not_in_school','Grade_9','Public_school','Employed','Yes_in_labor_force',23,18,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',15005,15005,0,0,0,0,0,347,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',2e+05,0,45005,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',44,'Female','White','Divorced','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Not_in_labor_force','No_not_in_labor_force',41,68,'Self-employed','27-39_weeks','40_hours','Yes',45005,0,45005,0,0,0,0,501,'Same_house','5','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,500,7210,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',17,'Female','Chinese','Never_married_single','No_children','Yes_in_school','Grade_11','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,97,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',2e+05,0,75000,'1','1','1','1','1','0','1','2','0','1','0','0','4','0','0','1',99,99,'1','Child',20,'Male','White','Never_married_single','No_children','Yes_in_school','1_to_3_years_of_college','Other_private_1980','Not_in_labor_force','No_not_in_labor_force',41,68,'Works_for_wages_salary','1-13_weeks','40_hours','Yes',75000,75000,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',52500,0,43615,'1','1','1','2','2','0','1','1','0','1','0','0','6','0','0','1',99,99,'2','Child',19,'Male','Japanese','Never_married_single','No_children','Yes_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',26,22,'Self-employed','50-52_weeks','15-29_hours','Yes',2605,2605,0,0,0,0,0,416,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,212,525,'1','0','1','0','2','0','5','0','0','0','0','0','4','0','0','1',99,99,'1','Grandchild',1,'Male','White','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,7,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',2e+05,0,36515,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',7,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,419,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,237,455,'2','0','1','0','0','0','0','0','0','0','0','0','1','0','0','2',99,99,'0','Partner_friend_visitor',23,'Female','White','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',25,44,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,1,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',2e+05,0,75000,'1','1','0','0','0','0','0','0','0','0','1','1','2','0','0','1',99,99,'0','Spouse',47,'Female','White','Married_spouse_present','3','No_not_in_school','1_to_3_years_of_college','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',67500,0,11155,'1','1','0','0','0','0','0','0','0','0','1','1','2','0','0','1',99,99,'0','Spouse',56,'Female','White','Married_spouse_present','2__children','No_not_in_school','Grade_10','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',2315,0,0,0,2315,0,0,228,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,212,6705,'1','1','1','1','0','0','0','0','0','0','1','1','3','1','1','1',0,0,'0','Spouse',25,'Female','White','Married_spouse_present','1_child','No_not_in_school','Grade_11','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,114,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',137500,0,49010,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',31,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_11','Public_school','Employed','Yes_in_labor_force',42,58,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',34005,34005,0,0,0,0,0,501,'Same_house','1','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,39990,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',18,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_11','Public_school','Employed','Yes_in_labor_force',22,18,'Works_for_wages_salary','1-13_weeks','1-14_hours','Yes',255,255,0,0,0,0,0,448,'Same_house','0','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,40010,'1','1','1','1','2','0','1','1','0','1','0','0','3','0','0','1',99,99,'0','Child',1,'Male','Other_Asian_or_Pacific','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,325,8810,'1','0','1','0','1','0','1','0','0','0','0','0','6','0','0','1',99,99,'4','Child',15,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_9','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',0,999999,999999,999999,0,0,0,92,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,38840,'1','1','1','0','1','0','1','0','0','0','3','2','3','0','0','1',99,99,'0','Child',56,'Female','White','Married_spouse_present','3','No_not_in_school','1_to_3_years_of_college','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',1975,0,0,0,0,0,0,501,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',175000,0,46055,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',71,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_11','Public_school','Employed','Yes_in_labor_force',35,62,'Self-employed','50-52_weeks','15-29_hours','Yes',11890,5505,-1255,0,2635,0,0,501,'Same_house','5','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,85,10530,'1','0','1','0','1','0','1','0','0','0','0','0','6','0','0','1',99,99,'4','Child',15,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_9','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',1810,999999,999999,999999,555,1255,0,108,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',112500,0,23600,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',52,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',41,68,'Works_for_wages_salary','50-52_weeks','49-59_hours','Yes',12345,12345,0,0,0,0,0,483,'Same_house','5','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,375,15705,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',83,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',7090,0,0,0,4445,0,0,356,'Same_house','2','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',137500,0,41160,'1','1','1','1','0','0','0','0','0','0','1','1','5','3','0','1',20,10,'0','Spouse',38,'Female','White','Married_spouse_present','2__children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',1155,0,0,0,0,0,1155,461,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',85000,0,9210,'1','1','0','0','0','0','0','0','0','0','2','2','2','0','0','1',99,99,'0','Head_Householder',67,'Female','White','Married_spouse_present','No_children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',19,46,'Works_for_wages_salary','50-52_weeks','40_hours','No',2345,0,0,0,2345,0,0,209,'Same_house','6','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,10010,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',15,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_9','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',0,999999,999999,999999,0,0,0,135,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',2e+05,0,34010,'1','1','1','1','0','0','0','0','0','0','2','1','6','4','1','1',13,4,'0','Head_Householder',35,'Male','Other_Asian_or_Pacific','Married_spouse_present','No_children','No_not_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',26,44,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',17005,17005,0,0,0,0,0,349,'Same_house','1','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',137500,0,43055,'2','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',42,'Male','White','Married_spouse_present','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',41,68,'Works_for_wages_salary','50-52_weeks','41-48_hours','Yes',30050,30005,0,0,0,0,0,501,'Same_state_countydifferent_house','2','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,287,40650,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',63,'Male','White','Married_spouse_present','No_children','No_not_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',46,84,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',33255,26505,0,0,0,0,945,501,'Same_house','7','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',112500,0,17620,'1','1','1','1','2','0','1','1','0','1','0','0','3','0','0','1',99,99,'0','Child',5,'Female','White','Never_married_single','No_children','Yes_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,300,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,22890,'1','1','1','1','2','0','1','1','0','1','0','0','3','0','0','1',99,99,'0','Child',1,'Female','White','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,390,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,155,19685,'5','2','0','0','0','0','0','0','0','0','4','4','2','0','0','3',99,99,'0','Other_non-relatives',21,'Female','White','Married_spouse_present','No_children','No_not_in_school','Grade_5-8','Public_school','Not_in_labor_force','No_not_in_labor_force',22,18,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,1,'Abroad','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',85000,0,24005,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',11,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Church-related_(1980)','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,276,'Same_house','0','No_Service','1'
'98','Institution','Other_institutions','Non-Farm','Owned_or_being_bought_(loan)',999999,0,999999,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Institutional_inmates',42,'Female','White','Divorced','1_child','No_not_in_school','1_to_3_years_of_college','Public_school','Not_in_labor_force','No_not_in_labor_force',22,60,'Works_for_wages_salary','48-49_weeks','40_hours','Yes',8310,8005,0,0,0,0,305,0,'Same_state_different_county','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',2e+05,0,15820,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',13,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,182,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',137500,0,49440,'1','1','1','1','0','0','0','0','0','0','2','1','4','2','0','1',18,15,'0','Head_Householder',59,'Male','Japanese','Married_spouse_present','No_children','No_not_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',46,84,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',34885,32565,0,0,0,0,525,501,'Same_house','6','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,195,2480,'2','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',76,'Female','White','Widowed','2__children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',2480,0,0,0,0,2295,0,71,'Same_house','1','No_Service','1'
